	cmd	descr	duration	enclaved	operation	program	size	time
1	['build/factorial', '2']	Time from before all recursive calls to after them	0.010058	True		factorial	2.0	2021-08-21 12:34:19.825209
2	['build/factorial', '3']	Time from before all recursive calls to after them	0.014849	True		factorial	3.0	2021-08-21 12:34:20.005256
3	['build/factorial', '4']	Time from before all recursive calls to after them	0.020188	True		factorial	4.0	2021-08-21 12:34:20.233242
4	['build/factorial', '5']	Time from before all recursive calls to after them	0.024788	True		factorial	5.0	2021-08-21 12:34:20.513255
5	['build/factorial', '6']	Time from before all recursive calls to after them	0.030052	True		factorial	6.0	2021-08-21 12:34:20.841213
6	['build/factorial', '7']	Time from before all recursive calls to after them	0.035056	True		factorial	7.0	2021-08-21 12:34:21.221271
7	['build/factorial', '8']	Time from before all recursive calls to after them	0.03966	True		factorial	8.0	2021-08-21 12:34:21.653291
8	['build/factorial', '9']	Time from before all recursive calls to after them	0.044942	True		factorial	9.0	2021-08-21 12:34:22.129197
9	['build/factorial', '10']	Time from before all recursive calls to after them	0.049685	True		factorial	10.0	2021-08-21 12:34:22.657308
10	['build/factorial', '11']	Time from before all recursive calls to after them	0.054936	True		factorial	11.0	2021-08-21 12:34:23.233221
11	['build/factorial', '12']	Time from before all recursive calls to after them	0.05987	True		factorial	12.0	2021-08-21 12:34:23.861270
12	['build/factorial', '13']	Time from before all recursive calls to after them	0.064837	True		factorial	13.0	2021-08-21 12:34:24.541275
13	['build/factorial', '14']	Time from before all recursive calls to after them	0.069605	True		factorial	14.0	2021-08-21 12:34:25.269285
14	['build/factorial', '15']	Time from before all recursive calls to after them	0.074918	True		factorial	15.0	2021-08-21 12:34:26.045238
15	['build/factorial', '16']	Time from before all recursive calls to after them	0.079243	True		factorial	16.0	2021-08-21 12:34:26.873297
16	['build/factorial', '17']	Time from before all recursive calls to after them	0.084699	True		factorial	17.0	2021-08-21 12:34:27.745211
17	['build/factorial', '18']	Time from before all recursive calls to after them	0.089156	True		factorial	18.0	2021-08-21 12:34:28.673279
18	['build/factorial', '19']	Time from before all recursive calls to after them	0.094676	True		factorial	19.0	2021-08-21 12:34:29.645211
19	['build/factorial', '20']	Time from before all recursive calls to after them	0.099726	True		factorial	20.0	2021-08-21 12:34:30.673271
0	['target/release/factorial', '1']	Time from before all recursive calls to after them	2e-06	False		factorial	1.0	2021-08-21 12:34:31.755129
1	['target/release/factorial', '2']	Time from before all recursive calls to after them	3e-06	False		factorial	2.0	2021-08-21 12:34:31.757459
2	['target/release/factorial', '3']	Time from before all recursive calls to after them	5e-06	False		factorial	3.0	2021-08-21 12:34:31.759538
3	['target/release/factorial', '4']	Time from before all recursive calls to after them	7e-06	False		factorial	4.0	2021-08-21 12:34:31.761563
4	['target/release/factorial', '5']	Time from before all recursive calls to after them	1e-05	False		factorial	5.0	2021-08-21 12:34:31.763599
5	['target/release/factorial', '6']	Time from before all recursive calls to after them	1.1e-05	False		factorial	6.0	2021-08-21 12:34:31.765646
6	['target/release/factorial', '7']	Time from before all recursive calls to after them	1.5e-05	False		factorial	7.0	2021-08-21 12:34:31.767731
7	['target/release/factorial', '8']	Time from before all recursive calls to after them	1.6e-05	False		factorial	8.0	2021-08-21 12:34:31.770062
8	['target/release/factorial', '9']	Time from before all recursive calls to after them	1.8e-05	False		factorial	9.0	2021-08-21 12:34:31.772400
9	['target/release/factorial', '10']	Time from before all recursive calls to after them	2.4e-05	False		factorial	10.0	2021-08-21 12:34:31.774791
10	['target/release/factorial', '11']	Time from before all recursive calls to after them	2.9e-05	False		factorial	11.0	2021-08-21 12:34:31.777206
11	['target/release/factorial', '12']	Time from before all recursive calls to after them	3.1e-05	False		factorial	12.0	2021-08-21 12:34:31.779712
12	['target/release/factorial', '13']	Time from before all recursive calls to after them	3.3e-05	False		factorial	13.0	2021-08-21 12:34:31.782220
13	['target/release/factorial', '14']	Time from before all recursive calls to after them	3.7e-05	False		factorial	14.0	2021-08-21 12:34:31.784721
14	['target/release/factorial', '15']	Time from before all recursive calls to after them	4e-05	False		factorial	15.0	2021-08-21 12:34:31.787293
15	['target/release/factorial', '16']	Time from before all recursive calls to after them	4e-05	False		factorial	16.0	2021-08-21 12:34:31.789884
16	['target/release/factorial', '17']	Time from before all recursive calls to after them	4.4e-05	False		factorial	17.0	2021-08-21 12:34:31.792489
17	['target/release/factorial', '18']	Time from before all recursive calls to after them	4.6e-05	False		factorial	18.0	2021-08-21 12:34:31.795111
18	['target/release/factorial', '19']	Time from before all recursive calls to after them	5e-05	False		factorial	19.0	2021-08-21 12:34:31.797739
19	['target/release/factorial', '20']	Time from before all recursive calls to after them	5.3e-05	False		factorial	20.0	2021-08-21 12:34:31.800417
0	['build/factorial', '1']	Time from before all recursive calls to after them	2e-06	True		factorial	1.0	2021-08-21 12:34:31.809643
1	['build/factorial', '2']	Time from before all recursive calls to after them	0.010053	True		factorial	2.0	2021-08-21 12:34:31.893222
2	['build/factorial', '3']	Time from before all recursive calls to after them	0.014847	True		factorial	3.0	2021-08-21 12:34:32.073234
3	['build/factorial', '4']	Time from before all recursive calls to after them	0.020079	True		factorial	4.0	2021-08-21 12:34:32.301213
4	['build/factorial', '5']	Time from before all recursive calls to after them	0.025047	True		factorial	5.0	2021-08-21 12:34:32.581274
5	['build/factorial', '6']	Time from before all recursive calls to after them	0.029942	True		factorial	6.0	2021-08-21 12:34:32.913234
6	['build/factorial', '7']	Time from before all recursive calls to after them	0.034957	True		factorial	7.0	2021-08-21 12:34:33.293194
7	['build/factorial', '8']	Time from before all recursive calls to after them	0.039865	True		factorial	8.0	2021-08-21 12:34:33.721263
8	['build/factorial', '9']	Time from before all recursive calls to after them	0.044952	True		factorial	9.0	2021-08-21 12:34:34.201212
9	['build/factorial', '10']	Time from before all recursive calls to after them	0.049912	True		factorial	10.0	2021-08-21 12:34:34.729243
10	['build/factorial', '11']	Time from before all recursive calls to after them	0.054942	True		factorial	11.0	2021-08-21 12:34:35.309274
11	['build/factorial', '12']	Time from before all recursive calls to after them	0.059559	True		factorial	12.0	2021-08-21 12:34:35.937270
12	['build/factorial', '13']	Time from before all recursive calls to after them	0.064785	True		factorial	13.0	2021-08-21 12:34:36.613216
13	['build/factorial', '14']	Time from before all recursive calls to after them	0.0696	True		factorial	14.0	2021-08-21 12:34:37.341287
14	['build/factorial', '15']	Time from before all recursive calls to after them	0.07482	True		factorial	15.0	2021-08-21 12:34:38.117211
15	['build/factorial', '16']	Time from before all recursive calls to after them	0.079526	True		factorial	16.0	2021-08-21 12:34:38.945262
16	['build/factorial', '17']	Time from before all recursive calls to after them	0.0848	True		factorial	17.0	2021-08-21 12:34:39.821207
17	['build/factorial', '18']	Time from before all recursive calls to after them	0.08945	True		factorial	18.0	2021-08-21 12:34:40.749279
18	['build/factorial', '19']	Time from before all recursive calls to after them	0.094685	True		factorial	19.0	2021-08-21 12:34:41.725212
19	['build/factorial', '20']	Time from before all recursive calls to after them	0.099839	True		factorial	20.0	2021-08-21 12:34:42.753295
0	['target/release/factorial', '1']	Time from before all recursive calls to after them	2e-06	False		factorial	1.0	2021-08-21 12:34:43.839177
1	['target/release/factorial', '2']	Time from before all recursive calls to after them	4e-06	False		factorial	2.0	2021-08-21 12:34:43.841550
2	['target/release/factorial', '3']	Time from before all recursive calls to after them	5e-06	False		factorial	3.0	2021-08-21 12:34:43.843658
3	['target/release/factorial', '4']	Time from before all recursive calls to after them	7e-06	False		factorial	4.0	2021-08-21 12:34:43.845681
4	['target/release/factorial', '5']	Time from before all recursive calls to after them	9e-06	False		factorial	5.0	2021-08-21 12:34:43.847733
5	['target/release/factorial', '6']	Time from before all recursive calls to after them	1.1e-05	False		factorial	6.0	2021-08-21 12:34:43.849783
6	['target/release/factorial', '7']	Time from before all recursive calls to after them	1.3e-05	False		factorial	7.0	2021-08-21 12:34:43.851845
7	['target/release/factorial', '8']	Time from before all recursive calls to after them	1.5e-05	False		factorial	8.0	2021-08-21 12:34:43.853951
8	['target/release/factorial', '9']	Time from before all recursive calls to after them	1.6e-05	False		factorial	9.0	2021-08-21 12:34:43.856071
9	['target/release/factorial', '10']	Time from before all recursive calls to after them	2.2e-05	False		factorial	10.0	2021-08-21 12:34:43.858255
10	['target/release/factorial', '11']	Time from before all recursive calls to after them	2.6e-05	False		factorial	11.0	2021-08-21 12:34:43.860458
11	['target/release/factorial', '12']	Time from before all recursive calls to after them	2.9e-05	False		factorial	12.0	2021-08-21 12:34:43.862831
12	['target/release/factorial', '13']	Time from before all recursive calls to after them	3e-05	False		factorial	13.0	2021-08-21 12:34:43.865082
13	['target/release/factorial', '14']	Time from before all recursive calls to after them	3.3e-05	False		factorial	14.0	2021-08-21 12:34:43.867349
14	['target/release/factorial', '15']	Time from before all recursive calls to after them	3.4e-05	False		factorial	15.0	2021-08-21 12:34:43.869644
15	['target/release/factorial', '16']	Time from before all recursive calls to after them	3.6e-05	False		factorial	16.0	2021-08-21 12:34:43.871944
16	['target/release/factorial', '17']	Time from before all recursive calls to after them	4e-05	False		factorial	17.0	2021-08-21 12:34:43.874293
17	['target/release/factorial', '18']	Time from before all recursive calls to after them	4e-05	False		factorial	18.0	2021-08-21 12:34:43.876698
18	['target/release/factorial', '19']	Time from before all recursive calls to after them	4.4e-05	False		factorial	19.0	2021-08-21 12:34:43.879065
19	['target/release/factorial', '20']	Time from before all recursive calls to after them	5.5e-05	False		factorial	20.0	2021-08-21 12:34:43.881514
0	['build/factorial', '1']	Time from before all recursive calls to after them	2e-06	True		factorial	1.0	2021-08-21 12:34:43.889991
1	['build/factorial', '2']	Time from before all recursive calls to after them	0.009922	True		factorial	2.0	2021-08-21 12:34:43.969255
2	['build/factorial', '3']	Time from before all recursive calls to after them	0.015079	True		factorial	3.0	2021-08-21 12:34:44.149216
3	['build/factorial', '4']	Time from before all recursive calls to after them	0.019932	True		factorial	4.0	2021-08-21 12:34:44.381288
4	['build/factorial', '5']	Time from before all recursive calls to after them	0.02515	True		factorial	5.0	2021-08-21 12:34:44.661232
5	['build/factorial', '6']	Time from before all recursive calls to after them	0.029718	True		factorial	6.0	2021-08-21 12:34:44.993256
6	['build/factorial', '7']	Time from before all recursive calls to after them	0.034972	True		factorial	7.0	2021-08-21 12:34:45.369223
7	['build/factorial', '8']	Time from before all recursive calls to after them	0.039671	True		factorial	8.0	2021-08-21 12:34:45.797272
8	['build/factorial', '9']	Time from before all recursive calls to after them	0.045013	True		factorial	9.0	2021-08-21 12:34:46.273221
9	['build/factorial', '10']	Time from before all recursive calls to after them	0.049532	True		factorial	10.0	2021-08-21 12:34:46.805278
10	['build/factorial', '11']	Time from before all recursive calls to after them	0.055001	True		factorial	11.0	2021-08-21 12:34:47.381214
11	['build/factorial', '12']	Time from before all recursive calls to after them	0.059943	True		factorial	12.0	2021-08-21 12:34:48.013261
12	['build/factorial', '13']	Time from before all recursive calls to after them	0.064421	True		factorial	13.0	2021-08-21 12:34:48.693270
13	['build/factorial', '14']	Time from before all recursive calls to after them	0.069948	True		factorial	14.0	2021-08-21 12:34:49.417208
14	['build/factorial', '15']	Time from before all recursive calls to after them	0.074855	True		factorial	15.0	2021-08-21 12:34:50.197251
15	['build/factorial', '16']	Time from before all recursive calls to after them	0.079375	True		factorial	16.0	2021-08-21 12:34:51.025286
16	['build/factorial', '17']	Time from before all recursive calls to after them	0.084827	True		factorial	17.0	2021-08-21 12:34:51.897257
17	['build/factorial', '18']	Time from before all recursive calls to after them	0.089298	True		factorial	18.0	2021-08-21 12:34:52.825251
18	['build/factorial', '19']	Time from before all recursive calls to after them	0.094901	True		factorial	19.0	2021-08-21 12:34:53.797222
19	['build/factorial', '20']	Time from before all recursive calls to after them	0.099692	True		factorial	20.0	2021-08-21 12:34:54.825268
0	['target/release/factorial', '1']	Time from before all recursive calls to after them	2e-06	False		factorial	1.0	2021-08-21 12:34:55.907110
1	['target/release/factorial', '2']	Time from before all recursive calls to after them	3e-06	False		factorial	2.0	2021-08-21 12:34:55.909477
2	['target/release/factorial', '3']	Time from before all recursive calls to after them	5e-06	False		factorial	3.0	2021-08-21 12:34:55.911512
3	['target/release/factorial', '4']	Time from before all recursive calls to after them	7e-06	False		factorial	4.0	2021-08-21 12:34:55.913534
4	['target/release/factorial', '5']	Time from before all recursive calls to after them	1e-05	False		factorial	5.0	2021-08-21 12:34:55.915646
5	['target/release/factorial', '6']	Time from before all recursive calls to after them	1.1e-05	False		factorial	6.0	2021-08-21 12:34:55.917697
6	['target/release/factorial', '7']	Time from before all recursive calls to after them	1.3e-05	False		factorial	7.0	2021-08-21 12:34:55.919787
7	['target/release/factorial', '8']	Time from before all recursive calls to after them	1.4e-05	False		factorial	8.0	2021-08-21 12:34:55.921884
8	['target/release/factorial', '9']	Time from before all recursive calls to after them	1.6e-05	False		factorial	9.0	2021-08-21 12:34:55.924008
9	['target/release/factorial', '10']	Time from before all recursive calls to after them	2.2e-05	False		factorial	10.0	2021-08-21 12:34:55.926150
10	['target/release/factorial', '11']	Time from before all recursive calls to after them	2.7e-05	False		factorial	11.0	2021-08-21 12:34:55.928315
11	['target/release/factorial', '12']	Time from before all recursive calls to after them	2.8e-05	False		factorial	12.0	2021-08-21 12:34:55.930600
12	['target/release/factorial', '13']	Time from before all recursive calls to after them	3e-05	False		factorial	13.0	2021-08-21 12:34:55.932853
13	['target/release/factorial', '14']	Time from before all recursive calls to after them	3.3e-05	False		factorial	14.0	2021-08-21 12:34:55.935127
14	['target/release/factorial', '15']	Time from before all recursive calls to after them	3.6e-05	False		factorial	15.0	2021-08-21 12:34:55.937396
15	['target/release/factorial', '16']	Time from before all recursive calls to after them	3.6e-05	False		factorial	16.0	2021-08-21 12:34:55.939778
16	['target/release/factorial', '17']	Time from before all recursive calls to after them	3.9e-05	False		factorial	17.0	2021-08-21 12:34:55.942123
17	['target/release/factorial', '18']	Time from before all recursive calls to after them	4.2e-05	False		factorial	18.0	2021-08-21 12:34:55.944487
18	['target/release/factorial', '19']	Time from before all recursive calls to after them	4.4e-05	False		factorial	19.0	2021-08-21 12:34:55.946848
19	['target/release/factorial', '20']	Time from before all recursive calls to after them	5.1e-05	False		factorial	20.0	2021-08-21 12:34:55.949240
0	['build/factorial', '1']	Time from before all recursive calls to after them	2e-06	True		factorial	1.0	2021-08-21 12:34:55.957576
1	['build/factorial', '2']	Time from before all recursive calls to after them	0.010052	True		factorial	2.0	2021-08-21 12:34:56.037203
2	['build/factorial', '3']	Time from before all recursive calls to after them	0.014824	True		factorial	3.0	2021-08-21 12:34:56.217268
3	['build/factorial', '4']	Time from before all recursive calls to after them	0.02011	True		factorial	4.0	2021-08-21 12:34:56.445188
4	['build/factorial', '5']	Time from before all recursive calls to after them	0.024852	True		factorial	5.0	2021-08-21 12:34:56.725231
5	['build/factorial', '6']	Time from before all recursive calls to after them	0.030243	True		factorial	6.0	2021-08-21 12:34:57.053249
6	['build/factorial', '7']	Time from before all recursive calls to after them	0.034787	True		factorial	7.0	2021-08-21 12:34:57.437291
7	['build/factorial', '8']	Time from before all recursive calls to after them	0.039986	True		factorial	8.0	2021-08-21 12:34:57.865217
8	['build/factorial', '9']	Time from before all recursive calls to after them	0.044778	True		factorial	9.0	2021-08-21 12:34:58.345267
9	['build/factorial', '10']	Time from before all recursive calls to after them	0.049967	True		factorial	10.0	2021-08-21 12:34:58.873222
10	['build/factorial', '11']	Time from before all recursive calls to after them	0.054631	True		factorial	11.0	2021-08-21 12:34:59.453254
11	['build/factorial', '12']	Time from before all recursive calls to after them	0.060166	True		factorial	12.0	2021-08-21 12:35:00.081217
12	['build/factorial', '13']	Time from before all recursive calls to after them	0.064293	True		factorial	13.0	2021-08-21 12:35:00.765263
13	['build/factorial', '14']	Time from before all recursive calls to after them	0.069917	True		factorial	14.0	2021-08-21 12:35:01.489218
14	['build/factorial', '15']	Time from before all recursive calls to after them	0.074997	True		factorial	15.0	2021-08-21 12:35:02.269259
15	['build/factorial', '16']	Time from before all recursive calls to after them	0.079671	True		factorial	16.0	2021-08-21 12:35:03.101253
16	['build/factorial', '17']	Time from before all recursive calls to after them	0.084839	True		factorial	17.0	2021-08-21 12:35:03.977279
17	['build/factorial', '18']	Time from before all recursive calls to after them	0.089718	True		factorial	18.0	2021-08-21 12:35:04.905222
18	['build/factorial', '19']	Time from before all recursive calls to after them	0.094226	True		factorial	19.0	2021-08-21 12:35:05.881277
19	['build/factorial', '20']	Time from before all recursive calls to after them	0.099821	True		factorial	20.0	2021-08-21 12:35:06.905224
0	['target/release/factorial', '1']	Time from before all recursive calls to after them	2e-06	False		factorial	1.0	2021-08-21 12:35:07.991150
1	['target/release/factorial', '2']	Time from before all recursive calls to after them	3e-06	False		factorial	2.0	2021-08-21 12:35:07.993498
2	['target/release/factorial', '3']	Time from before all recursive calls to after them	5e-06	False		factorial	3.0	2021-08-21 12:35:07.995550
3	['target/release/factorial', '4']	Time from before all recursive calls to after them	7e-06	False		factorial	4.0	2021-08-21 12:35:07.997569
4	['target/release/factorial', '5']	Time from before all recursive calls to after them	1e-05	False		factorial	5.0	2021-08-21 12:35:07.999638
5	['target/release/factorial', '6']	Time from before all recursive calls to after them	1.1e-05	False		factorial	6.0	2021-08-21 12:35:08.001703
6	['target/release/factorial', '7']	Time from before all recursive calls to after them	1.3e-05	False		factorial	7.0	2021-08-21 12:35:08.003799
7	['target/release/factorial', '8']	Time from before all recursive calls to after them	1.5e-05	False		factorial	8.0	2021-08-21 12:35:08.005885
8	['target/release/factorial', '9']	Time from before all recursive calls to after them	1.6e-05	False		factorial	9.0	2021-08-21 12:35:08.008017
9	['target/release/factorial', '10']	Time from before all recursive calls to after them	2.2e-05	False		factorial	10.0	2021-08-21 12:35:08.010147
10	['target/release/factorial', '11']	Time from before all recursive calls to after them	2.7e-05	False		factorial	11.0	2021-08-21 12:35:08.012346
11	['target/release/factorial', '12']	Time from before all recursive calls to after them	2.8e-05	False		factorial	12.0	2021-08-21 12:35:08.014706
12	['target/release/factorial', '13']	Time from before all recursive calls to after them	3e-05	False		factorial	13.0	2021-08-21 12:35:08.016962
13	['target/release/factorial', '14']	Time from before all recursive calls to after them	3.3e-05	False		factorial	14.0	2021-08-21 12:35:08.019209
14	['target/release/factorial', '15']	Time from before all recursive calls to after them	3.6e-05	False		factorial	15.0	2021-08-21 12:35:08.021500
15	['target/release/factorial', '16']	Time from before all recursive calls to after them	3.6e-05	False		factorial	16.0	2021-08-21 12:35:08.023831
16	['target/release/factorial', '17']	Time from before all recursive calls to after them	3.9e-05	False		factorial	17.0	2021-08-21 12:35:08.026145
17	['target/release/factorial', '18']	Time from before all recursive calls to after them	4.5e-05	False		factorial	18.0	2021-08-21 12:35:08.028549
18	['target/release/factorial', '19']	Time from before all recursive calls to after them	5e-05	False		factorial	19.0	2021-08-21 12:35:08.031244
19	['target/release/factorial', '20']	Time from before all recursive calls to after them	5.3e-05	False		factorial	20.0	2021-08-21 12:35:08.033967
0	['build/factorial', '1']	Time from before all recursive calls to after them	2e-06	True		factorial	1.0	2021-08-21 12:35:08.043260
1	['build/factorial', '2']	Time from before all recursive calls to after them	0.009922	True		factorial	2.0	2021-08-21 12:35:08.125214
2	['build/factorial', '3']	Time from before all recursive calls to after them	0.01509	True		factorial	3.0	2021-08-21 12:35:08.305211
3	['build/factorial', '4']	Time from before all recursive calls to after them	0.020137	True		factorial	4.0	2021-08-21 12:35:08.537201
4	['build/factorial', '5']	Time from before all recursive calls to after them	0.024849	True		factorial	5.0	2021-08-21 12:35:08.817232
5	['build/factorial', '6']	Time from before all recursive calls to after them	0.03009	True		factorial	6.0	2021-08-21 12:35:09.145220
6	['build/factorial', '7']	Time from before all recursive calls to after them	0.034961	True		factorial	7.0	2021-08-21 12:35:09.525208
7	['build/factorial', '8']	Time from before all recursive calls to after them	0.040021	True		factorial	8.0	2021-08-21 12:35:09.953231
8	['build/factorial', '9']	Time from before all recursive calls to after them	0.045107	True		factorial	9.0	2021-08-21 12:35:10.433220
9	['build/factorial', '10']	Time from before all recursive calls to after them	0.050059	True		factorial	10.0	2021-08-21 12:35:10.965238
10	['build/factorial', '11']	Time from before all recursive calls to after them	0.0547	True		factorial	11.0	2021-08-21 12:35:11.545217
11	['build/factorial', '12']	Time from before all recursive calls to after them	0.060056	True		factorial	12.0	2021-08-21 12:35:12.173234
12	['build/factorial', '13']	Time from before all recursive calls to after them	0.064383	True		factorial	13.0	2021-08-21 12:35:12.853227
13	['build/factorial', '14']	Time from before all recursive calls to after them	0.06952	True		factorial	14.0	2021-08-21 12:35:13.577229
14	['build/factorial', '15']	Time from before all recursive calls to after them	0.074671	True		factorial	15.0	2021-08-21 12:35:14.353200
15	['build/factorial', '16']	Time from before all recursive calls to after them	0.080009	True		factorial	16.0	2021-08-21 12:35:15.181264
16	['build/factorial', '17']	Time from before all recursive calls to after them	0.084392	True		factorial	17.0	2021-08-21 12:35:16.061136
17	['build/factorial', '18']	Time from before all recursive calls to after them	0.089319	True		factorial	18.0	2021-08-21 12:35:16.985262
18	['build/factorial', '19']	Time from before all recursive calls to after them	0.094178	True		factorial	19.0	2021-08-21 12:35:17.957227
19	['build/factorial', '20']	Time from before all recursive calls to after them	0.099157	True		factorial	20.0	2021-08-21 12:35:18.977234
0	['target/release/factorial', '1']	Time from before all recursive calls to after them	2e-06	False		factorial	1.0	2021-08-21 12:35:20.055289
1	['target/release/factorial', '2']	Time from before all recursive calls to after them	3e-06	False		factorial	2.0	2021-08-21 12:35:20.057649
2	['target/release/factorial', '3']	Time from before all recursive calls to after them	5e-06	False		factorial	3.0	2021-08-21 12:35:20.059681
3	['target/release/factorial', '4']	Time from before all recursive calls to after them	7e-06	False		factorial	4.0	2021-08-21 12:35:20.061681
4	['target/release/factorial', '5']	Time from before all recursive calls to after them	9e-06	False		factorial	5.0	2021-08-21 12:35:20.063726
5	['target/release/factorial', '6']	Time from before all recursive calls to after them	1.1e-05	False		factorial	6.0	2021-08-21 12:35:20.065785
6	['target/release/factorial', '7']	Time from before all recursive calls to after them	1.3e-05	False		factorial	7.0	2021-08-21 12:35:20.067863
7	['target/release/factorial', '8']	Time from before all recursive calls to after them	1.5e-05	False		factorial	8.0	2021-08-21 12:35:20.069967
8	['target/release/factorial', '9']	Time from before all recursive calls to after them	1.7e-05	False		factorial	9.0	2021-08-21 12:35:20.072068
9	['target/release/factorial', '10']	Time from before all recursive calls to after them	2.2e-05	False		factorial	10.0	2021-08-21 12:35:20.074212
10	['target/release/factorial', '11']	Time from before all recursive calls to after them	2.7e-05	False		factorial	11.0	2021-08-21 12:35:20.076397
11	['target/release/factorial', '12']	Time from before all recursive calls to after them	2.9e-05	False		factorial	12.0	2021-08-21 12:35:20.078621
12	['target/release/factorial', '13']	Time from before all recursive calls to after them	3e-05	False		factorial	13.0	2021-08-21 12:35:20.080896
13	['target/release/factorial', '14']	Time from before all recursive calls to after them	3.3e-05	False		factorial	14.0	2021-08-21 12:35:20.083140
14	['target/release/factorial', '15']	Time from before all recursive calls to after them	3.6e-05	False		factorial	15.0	2021-08-21 12:35:20.085463
15	['target/release/factorial', '16']	Time from before all recursive calls to after them	3.6e-05	False		factorial	16.0	2021-08-21 12:35:20.087850
16	['target/release/factorial', '17']	Time from before all recursive calls to after them	3.9e-05	False		factorial	17.0	2021-08-21 12:35:20.090189
17	['target/release/factorial', '18']	Time from before all recursive calls to after them	4.1e-05	False		factorial	18.0	2021-08-21 12:35:20.092544
18	['target/release/factorial', '19']	Time from before all recursive calls to after them	4.4e-05	False		factorial	19.0	2021-08-21 12:35:20.094920
19	['target/release/factorial', '20']	Time from before all recursive calls to after them	4.4e-05	False		factorial	20.0	2021-08-21 12:35:20.097339
0	['build/factorial', '1']	Time from before all recursive calls to after them	2e-06	True		factorial	1.0	2021-08-21 12:35:20.105649
1	['build/factorial', '2']	Time from before all recursive calls to after them	0.009896	True		factorial	2.0	2021-08-21 12:35:20.185239
2	['build/factorial', '3']	Time from before all recursive calls to after them	0.014941	True		factorial	3.0	2021-08-21 12:35:20.365246
3	['build/factorial', '4']	Time from before all recursive calls to after them	0.019916	True		factorial	4.0	2021-08-21 12:35:20.593240
4	['build/factorial', '5']	Time from before all recursive calls to after them	0.024965	True		factorial	5.0	2021-08-21 12:35:20.873223
5	['build/factorial', '6']	Time from before all recursive calls to after them	0.029766	True		factorial	6.0	2021-08-21 12:35:21.201244
6	['build/factorial', '7']	Time from before all recursive calls to after them	0.034791	True		factorial	7.0	2021-08-21 12:35:21.581231
7	['build/factorial', '8']	Time from before all recursive calls to after them	0.039711	True		factorial	8.0	2021-08-21 12:35:22.009262
8	['build/factorial', '9']	Time from before all recursive calls to after them	0.044859	True		factorial	9.0	2021-08-21 12:35:22.485230
9	['build/factorial', '10']	Time from before all recursive calls to after them	0.049668	True		factorial	10.0	2021-08-21 12:35:23.013275
10	['build/factorial', '11']	Time from before all recursive calls to after them	0.054539	True		factorial	11.0	2021-08-21 12:35:23.589222
11	['build/factorial', '12']	Time from before all recursive calls to after them	0.059508	True		factorial	12.0	2021-08-21 12:35:24.213235
12	['build/factorial', '13']	Time from before all recursive calls to after them	0.064515	True		factorial	13.0	2021-08-21 12:35:24.889256
13	['build/factorial', '14']	Time from before all recursive calls to after them	0.06937	True		factorial	14.0	2021-08-21 12:35:25.613245
14	['build/factorial', '15']	Time from before all recursive calls to after them	0.074581	True		factorial	15.0	2021-08-21 12:35:26.385219
15	['build/factorial', '16']	Time from before all recursive calls to after them	0.079619	True		factorial	16.0	2021-08-21 12:35:27.209229
16	['build/factorial', '17']	Time from before all recursive calls to after them	0.08444	True		factorial	17.0	2021-08-21 12:35:28.085258
17	['build/factorial', '18']	Time from before all recursive calls to after them	0.089253	True		factorial	18.0	2021-08-21 12:35:29.009263
18	['build/factorial', '19']	Time from before all recursive calls to after them	0.094338	True		factorial	19.0	2021-08-21 12:35:29.981224
19	['build/factorial', '20']	Time from before all recursive calls to after them	0.099283	True		factorial	20.0	2021-08-21 12:35:31.005244
0	['target/release/factorial', '1']	Time from before all recursive calls to after them	2e-06	False		factorial	1.0	2021-08-21 12:35:32.083264
1	['target/release/factorial', '2']	Time from before all recursive calls to after them	4e-06	False		factorial	2.0	2021-08-21 12:35:32.085627
2	['target/release/factorial', '3']	Time from before all recursive calls to after them	5e-06	False		factorial	3.0	2021-08-21 12:35:32.087684
3	['target/release/factorial', '4']	Time from before all recursive calls to after them	7e-06	False		factorial	4.0	2021-08-21 12:35:32.089723
4	['target/release/factorial', '5']	Time from before all recursive calls to after them	1e-05	False		factorial	5.0	2021-08-21 12:35:32.091780
5	['target/release/factorial', '6']	Time from before all recursive calls to after them	1.1e-05	False		factorial	6.0	2021-08-21 12:35:32.093843
6	['target/release/factorial', '7']	Time from before all recursive calls to after them	1.5e-05	False		factorial	7.0	2021-08-21 12:35:32.095931
7	['target/release/factorial', '8']	Time from before all recursive calls to after them	1.6e-05	False		factorial	8.0	2021-08-21 12:35:32.098332
8	['target/release/factorial', '9']	Time from before all recursive calls to after them	1.8e-05	False		factorial	9.0	2021-08-21 12:35:32.100674
9	['target/release/factorial', '10']	Time from before all recursive calls to after them	2.4e-05	False		factorial	10.0	2021-08-21 12:35:32.103040
10	['target/release/factorial', '11']	Time from before all recursive calls to after them	2.9e-05	False		factorial	11.0	2021-08-21 12:35:32.105472
11	['target/release/factorial', '12']	Time from before all recursive calls to after them	3.1e-05	False		factorial	12.0	2021-08-21 12:35:32.108004
12	['target/release/factorial', '13']	Time from before all recursive calls to after them	3.3e-05	False		factorial	13.0	2021-08-21 12:35:32.110515
13	['target/release/factorial', '14']	Time from before all recursive calls to after them	3.7e-05	False		factorial	14.0	2021-08-21 12:35:32.113028
14	['target/release/factorial', '15']	Time from before all recursive calls to after them	4e-05	False		factorial	15.0	2021-08-21 12:35:32.115642
